step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
1567,28.3815,0.202391,1,0.102976,0.1569,-0.201493,-0.0417862,-0.0712271,-0.424848,0.102976,0.1569,-0.181343,-0.0145242
1568,28.3996,0.220891,1,0.119119,0.177982,-0.226764,-0.0486382,-0.0829623,-0.450694,0.119119,0.177982,-0.204088,-0.0189083
1569,28.4177,0.244471,1,0.135546,0.203602,-0.246851,-0.0566103,-0.0972738,-0.474553,0.135546,0.203602,-0.222166,-0.0234218
1570,28.4358,0.27416,0,0.15364,0.232912,-0.258664,-0.066009,-0.114633,-0.496274,0.15364,0.232912,-0.232798,-0.0278189
1571,28.454,0.308983,0,0.173963,0.265435,-0.26562,-0.0771807,-0.135617,-0.515611,0.173963,0.265435,-0.239058,-0.0323457
1572,28.4721,0.349057,0,0.196677,0.300377,-0.267133,-0.0905238,-0.160916,-0.532174,0.196677,0.300377,-0.24042,-0.0367773
1573,28.4902,0.395462,0,0.222102,0.338895,-0.262455,-0.106501,-0.191335,-0.545379,0.222102,0.338895,-0.23621,-0.0408044
1574,28.5083,0.451438,0,0.25169,0.383479,-0.24554,-0.125645,-0.227778,-0.554361,0.25169,0.383479,-0.220986,-0.04326
1575,28.5264,0.51482,0,0.283529,0.429897,-0.216012,-0.148565,-0.271207,-0.55787,0.283529,0.429897,-0.194411,-0.042872
1576,28.5445,0.58451,0,0.317007,0.475462,-0.173132,-0.175931,-0.322539,-0.554132,0.317007,0.475462,-0.155818,-0.0384187
1577,28.5626,0.660031,0,0.353354,0.51845,-0.116811,-0.208437,-0.382461,-0.540688,0.353354,0.51845,-0.10513,-0.0288929
1578,28.5807,0.737441,0,0.389894,0.552331,-0.0459358,-0.246734,-0.451091,-0.514235,0.389894,0.552331,-0.0413422,-0.0125371
1579,28.5988,0.812274,0,0.424763,0.571486,0.0384017,-0.291279,-0.527427,-0.470562,0.424763,0.571486,0.0345616,0.0114181
1580,28.617,0.878738,0,0.454968,0.571716,0.132143,-0.342098,-0.608537,-0.404725,0.454968,0.571716,0.118929,0.0420846
1581,28.6351,0.930648,0,0.478521,0.551208,0.228905,-0.39842,-0.688542,-0.311756,0.478521,0.551208,0.206015,0.0766751
1582,28.6532,0.957373,0,0.490567,0.506166,0.313913,-0.458197,-0.757709,-0.18824,0.490567,0.506166,0.282522,0.107797
1583,28.6713,0.953373,0,0.489818,0.438469,0.379796,-0.517613,-0.802417,-0.0349866,0.489818,0.438469,0.341817,0.130222
1584,28.6894,0.920282,0,0.476643,0.35977,0.425549,-0.570848,-0.807207,0.139742,0.476643,0.35977,0.382994,0.141984
1585,28.7075,0.861054,0,0.451323,0.279962,0.44339,-0.610536,-0.759772,0.318282,0.451323,0.279962,0.399051,0.140078
1586,28.7256,0.783832,0,0.416914,0.206541,0.4349,-0.62925,-0.657779,0.475768,0.416914,0.206541,0.39141,0.126921
1587,28.7437,0.696895,0,0.375859,0.141762,0.407709,-0.621822,-0.513357,0.587819,0.375859,0.141762,0.366938,0.107269
1588,28.7619,0.607937,0,0.331006,0.0879692,0.370378,-0.587437,-0.350577,0.640378,0.331006,0.0879692,0.33334,0.0858183
1589,28.78,0.524307,0,0.286285,0.0488782,0.321801,-0.530191,-0.196073,0.634945,0.286285,0.0488782,0.289621,0.0644888
1590,28.7981,0.448875,0,0.244625,0.024412,0.265377,-0.457688,-0.0690729,0.585508,0.244625,0.024412,0.23884,0.0454426
1591,28.8162,0.37967,0,0.206958,0.012053,0.211271,-0.378556,0.0228796,0.510445,0.206958,0.012053,0.190144,0.0306069
1592,28.8343,0.317887,0,0.17457,0.00602056,0.157294,-0.300265,0.081891,0.425495,0.17457,0.00602056,0.141565,0.0192212
1593,28.8524,0.262836,0,0.146407,0.00396333,0.106912,-0.228012,0.115032,0.340842,0.146407,0.00396333,0.0962208,0.0109569
1594,28.8705,0.216712,1,0.123706,0.00402964,0.0571058,-0.164632,0.130372,0.261535,0.123706,0.00402964,0.0513952,0.00494501
1595,28.8886,0.179025,1,0.106034,0.00826382,0.00758819,-0.111069,0.134856,0.18922,0.106034,0.00826382,0.00682937,0.000563223
1596,28.9068,0.147789,1,0.0928429,0.0158941,-0.0377912,-0.0669993,0.133665,0.123781,0.0928429,0.0158941,-0.0340121,-0.00245605
1597,28.9249,0.122554,1,0.0831724,0.0256022,-0.0803873,-0.0313782,0.130324,0.0644221,0.0831724,0.0256022,-0.0723486,-0.0046802
1598,28.943,0.103519,1,0.0764284,0.0344845,-0.121251,-0.00283703,0.127081,0.0102465,0.0764284,0.0344845,-0.109126,-0.00648694
1599,28.9611,0.089728,1,0.0723322,0.0434588,-0.160855,0.0200634,0.125292,-0.0395107,0.0723322,0.0434588,-0.14477,-0.00814452
1600,28.9792,0.0791021,1,0.0709466,0.0543744,-0.197835,0.0386892,0.125741,-0.085417,0.0709466,0.0543744,-0.178051,-0.00982499
1601,28.9973,0.0697338,1,0.0725898,0.0684718,-0.230835,0.0542657,0.128864,-0.127852,0.0725898,0.0684718,-0.207752,-0.0117294
1602,29.0154,0.0619002,1,0.0764782,0.0844406,-0.261234,0.0678563,0.134918,-0.16704,0.0764782,0.0844406,-0.23511,-0.0139851
1603,29.0335,0.0554257,1,0.0829423,0.103001,-0.289795,0.0803702,0.144088,-0.20307,0.0829423,0.103001,-0.260815,-0.0168254
1604,29.0516,0.049216,1,0.0920666,0.124681,-0.314978,0.0925836,0.156552,-0.235918,0.0920666,0.124681,-0.28348,-0.0202993
1605,29.0698,0.0435001,1,0.103583,0.149679,-0.337223,0.105167,0.172523,-0.265443,0.103583,0.149679,-0.303501,-0.0244515
1606,29.0879,0.0376692,1,0.117943,0.178407,-0.355128,0.118714,0.192272,-0.291378,0.117943,0.178407,-0.319615,-0.0293195
1607,29.106,0.0319251,1,0.134826,0.210562,-0.368309,0.133764,0.216123,-0.313304,0.134826,0.210562,-0.331478,-0.0347603
1608,29.1241,0.026205,1,0.155013,0.247477,-0.375705,0.150823,0.244442,-0.330613,0.155013,0.247477,-0.338135,-0.0407675
1609,29.1422,0.0214869,1,0.178631,0.29008,-0.376534,0.17037,0.277591,-0.342463,0.178631,0.29008,-0.338881,-0.0470824
1610,29.1603,0.0200905,1,0.206534,0.339135,-0.369678,0.192858,0.315856,-0.347724,0.206534,0.339135,-0.33271,-0.0534456
1611,29.1784,0.0240127,1,0.239071,0.394665,-0.353058,0.218695,0.359331,-0.344927,0.239071,0.394665,-0.317752,-0.0590843
1612,29.1965,0.0322299,1,0.276444,0.454502,-0.32079,0.248199,0.407731,-0.332236,0.276444,0.454502,-0.288711,-0.0620762
1613,29.2147,0.0442291,1,0.318267,0.515641,-0.269549,0.281524,0.460142,-0.307477,0.318267,0.515641,-0.242595,-0.0600521
1614,29.2328,0.0583744,1,0.361851,0.571046,-0.19638,0.318546,0.514689,-0.268292,0.361851,0.571046,-0.176742,-0.0497423
1615,29.2509,0.0752921,1,0.407903,0.620879,-0.103825,0.358706,0.568172,-0.212491,0.407903,0.620879,-0.0934426,-0.0296454
1616,29.269,0.0924314,1,0.455261,0.65803,0.00580781,0.400816,0.615793,-0.1387,0.455261,0.65803,0.00522702,0.00185085
1617,29.2871,0.108008,1,0.49756,0.667049,0.130881,0.442886,0.651195,-0.047322,0.49756,0.667049,0.117793,0.045585
1618,29.3052,0.121911,1,0.527451,0.635695,0.262139,0.482033,0.667134,0.058336,0.527451,0.635695,0.235925,0.0967859
1619,29.3233,0.132361,1,0.544022,0.568718,0.380754,0.514616,0.657017,0.171239,0.544022,0.568718,0.342679,0.144997
1620,29.3414,0.137028,1,0.543784,0.474808,0.470592,0.536695,0.617165,0.280819,0.543784,0.474808,0.423533,0.17913
1621,29.3596,0.139305,1,0.524006,0.361185,0.524847,0.544828,0.548967,0.374775,0.524006,0.361185,0.472362,0.192516
1622,29.3777,0.1378,1,0.487435,0.247168,0.539088,0.536997,0.45962,0.442264,0.487435,0.247168,0.485179,0.183939
1623,29.3958,0.134485,1,0.436587,0.14451,0.518321,0.513293,0.360559,0.477123,0.436587,0.14451,0.466489,0.158405
1624,29.4139,0.12933,1,0.379385,0.0621106,0.472288,0.475999,0.264086,0.479373,0.379385,0.0621106,0.425059,0.125425
1625,29.432,0.123494,1,0.318647,0.00116612,0.414125,0.429017,0.179936,0.454273,0.318647,0.00116612,0.372713,0.0923717
1626,29.4501,0.116127,1,0.260893,-0.0382521,0.34655,0.376903,0.113423,0.409737,0.260893,-0.0382521,0.311895,0.0632888
1627,29.4682,0.108467,1,0.207402,-0.0601867,0.276855,0.323936,0.065558,0.35369,0.207402,-0.0601867,0.249169,0.0401942
1628,29.4863,0.0999296,1,0.161419,-0.0699512,0.211767,0.2735,0.0343896,0.292442,0.161419,-0.0699512,0.19059,0.0239282
1629,29.5044,0.0925225,1,0.122948,-0.0726316,0.148263,0.227862,0.0165763,0.230216,0.122948,-0.0726316,0.133437,0.0127601
1630,29.5226,0.0860303,1,0.0904895,-0.0714768,0.0904312,0.188238,0.00856921,0.169435,0.0904895,-0.0714768,0.0813881,0.00572815
1631,29.5407,0.0811302,1,0.0643857,-0.0681282,0.0347902,0.155014,0.00726986,0.111262,0.0643857,-0.0681282,0.0313112,0.00156799
1632,29.5588,0.0769995,1,0.0444738,-0.0629964,-0.0176405,0.128012,0.0102755,0.0561118,0.0444738,-0.0629964,-0.0158764,-0.000549177
1633,29.5769,0.0728972,1,0.029662,-0.0569506,-0.0645419,0.106714,0.0158826,0.0040174,0.029662,-0.0569506,-0.0580877,-0.00134011
1634,29.595,0.0695934,1,0.0184696,-0.0508329,-0.107603,0.0904455,0.0229826,-0.0451489,0.0184696,-0.0508329,-0.0968424,-0.00139117
1635,29.6131,0.0678115,1,0.00974466,-0.0457052,-0.148085,0.0784993,0.0309287,-0.0915584,0.00974466,-0.0457052,-0.133276,-0.00101013
1636,29.6312,0.0673432,1,0.00412874,-0.0413378,-0.187505,0.0702119,0.0394121,-0.135373,0.00412874,-0.0413378,-0.168755,-0.000541913
1637,29.6493,0.0686884,1,-0.000578265,-0.038021,-0.225622,0.0650079,0.0483621,-0.176727,-0.000578265,-0.038021,-0.20306,9.13284e-05
1638,29.6675,0.071225,1,-0.00396264,-0.0357113,-0.261046,0.0624195,0.0578723,-0.215719,-0.00396264,-0.0357113,-0.234941,0.000724102
1639,29.6856,0.0752215,1,-0.00662258,-0.0341124,-0.294787,0.0620923,0.0681509,-0.252416,-0.00662258,-0.0341124,-0.265308,0.00136657
1640,29.7037,0.0803658,1,-0.00837312,-0.0327887,-0.326388,0.0637819,0.0794887,-0.286847,-0.00837312,-0.0327887,-0.293749,0.00191302
1641,29.7218,0.0865885,1,-0.00918711,-0.0313789,-0.355785,0.067347,0.0922429,-0.319004,-0.00918711,-0.0313789,-0.320207,0.00228805
1642,29.7399,0.094621,1,-0.00965903,-0.0304366,-0.383857,0.0727428,0.10683,-0.348827,-0.00965903,-0.0304366,-0.345471,0.00259538
1643,29.758,0.104814,1,-0.0103251,-0.0302265,-0.409282,0.0800134,0.123729,-0.376195,-0.0103251,-0.0302265,-0.368354,0.00295813
1644,29.7761,0.116974,1,-0.0109073,-0.0297968,-0.43229,0.0892876,0.143479,-0.400901,-0.0109073,-0.0297968,-0.389061,0.00330058
1645,29.7942,0.131274,1,-0.0109827,-0.0287102,-0.45467,0.100775,0.166692,-0.422626,-0.0109827,-0.0287102,-0.409203,0.00349544
1646,29.8124,0.148445,1,-0.0109762,-0.0273988,-0.476382,0.114765,0.194044,-0.440888,-0.0109762,-0.0273988,-0.428744,0.00366019
1647,29.8305,0.169646,1,-0.0110429,-0.0271131,-0.497221,0.131622,0.22627,-0.454995,-0.0110429,-0.0271131,-0.447499,0.00384354
1648,29.8486,0.194789,1,-0.0107763,-0.0266843,-0.517193,0.151781,0.264125,-0.46396,-0.0107763,-0.0266843,-0.465474,0.00390139
1649,29.8667,0.224593,1,-0.0106665,-0.0257925,-0.53679,0.175732,0.308316,-0.466413,-0.0106665,-0.0257925,-0.483111,0.00400796
1650,29.8848,0.259646,0,-0.0104039,-0.0243149,-0.555726,0.203988,0.35937,-0.460493,-0.0104039,-0.0243149,-0.500153,0.00404721
1651,29.9029,0.300954,0,-0.00973689,-0.0228524,-0.574131,0.237034,0.417403,-0.443747,-0.00973689,-0.0228524,-0.516718,0.00391318
1652,29.921,0.349242,0,-0.00884036,-0.0214883,-0.59186,0.27522,0.481762,-0.41309,-0.00884036,-0.0214883,-0.532674,0.00366258
1653,29.9391,0.404784,0,-0.00776488,-0.0200162,-0.608928,0.318602,0.5505,-0.364909,-0.00776488,-0.0200162,-0.548035,0.00330978
1654,29.9572,0.467235,0,-0.00680153,-0.0182381,-0.624756,0.366703,0.61972,-0.295471,-0.00680153,-0.0182381,-0.56228,0.00297451
1655,29.9754,0.535204,0,-0.00545157,-0.015959,-0.639348,0.418189,0.682937,-0.201853,-0.00545157,-0.015959,-0.575413,0.00243981
1656,29.9935,0.606087,0,-0.00360894,-0.0129503,-0.652717,0.470527,0.730846,-0.0835197,-0.00360894,-0.0129503,-0.587445,0.00164893
1657,30.0116,0.675858,0,-0.00157575,-0.00897998,-0.665,0.519746,0.752172,0.0555717,-0.00157575,-0.00897998,-0.5985,0.000733513
1658,30.0297,0.738795,0,0.000924702,-0.00367087,-0.676181,0.560554,0.736232,0.205189,0.000924702,-0.00367087,-0.608563,-0.000437686
1659,30.0478,0.788638,0,0.00418189,0.00329231,-0.686492,0.587062,0.677136,0.348899,0.00418189,0.00329231,-0.617843,-0.00200958
1660,30.0659,0.819753,0,0.00836948,0.0119098,-0.695512,0.594171,0.577909,0.467444,0.00836948,0.0119098,-0.625961,-0.00407475
1661,30.084,0.829208,0,0.0135554,0.0223297,-0.703492,0.579209,0.451574,0.544923,0.0135554,0.0223297,-0.633143,-0.00667529
1662,30.1021,0.81733,0,0.0198515,0.0349161,-0.710182,0.543023,0.317402,0.574566,0.0198515,0.0349161,-0.639164,-0.00986873
1663,30.1203,0.78796,0,0.0276073,0.0499849,-0.715698,0.489847,0.194054,0.56032,0.0276073,0.0499849,-0.644128,-0.0138309
1664,30.1384,0.746895,0,0.0370637,0.0682619,-0.720023,0.425995,0.0938469,0.513523,0.0370637,0.0682619,-0.648021,-0.0186807
1665,30.1565,0.700135,0,0.0485988,0.09063,-0.722949,0.358107,0.0210256,0.447489,0.0485988,0.09063,-0.650654,-0.0245941
1666,30.1746,0.65208,0,0.0627669,0.118552,-0.723091,0.291761,-0.026427,0.373344,0.0627669,0.118552,-0.650782,-0.0317703
1667,30.1927,0.605821,0,0.0798857,0.15313,-0.719155,0.230816,-0.0537168,0.298436,0.0798857,0.15313,-0.64724,-0.0402151
1668,30.2108,0.563802,0,0.100579,0.195324,-0.71091,0.177395,-0.0667199,0.226667,0.100579,0.195324,-0.639819,-0.0500519
1669,30.2289,0.527624,0,0.125811,0.246517,-0.69749,0.132225,-0.0705885,0.159578,0.125811,0.246517,-0.627741,-0.0614261
1670,30.247,0.498009,0,0.15697,0.308564,-0.675549,0.0950783,-0.069269,0.0974007,0.15697,0.308564,-0.607994,-0.0742288
1671,30.2652,0.477567,0,0.194246,0.381932,-0.643828,0.0651654,-0.065525,0.0397888,0.194246,0.381932,-0.579445,-0.0875426
1672,30.2833,0.468644,0,0.239603,0.466317,-0.59805,0.0414329,-0.0611615,-0.0137745,0.239603,0.466317,-0.538245,-0.100306
1673,30.3014,0.475252,0,0.293477,0.562601,-0.532881,0.0227605,-0.0572835,-0.0637859,0.293477,0.562601,-0.479593,-0.109472
1674,30.3195,0.495899,0,0.355158,0.661622,-0.433798,0.00807806,-0.0545224,-0.110656,0.355158,0.661622,-0.390418,-0.107847
1675,30.3376,0.533419,0,0.422794,0.754374,-0.294781,-0.00357478,-0.0532112,-0.154703,0.422794,0.754374,-0.265303,-0.0872423
1676,30.3557,0.58973,0,0.495197,0.828816,-0.115235,-0.013027,-0.0535121,-0.196165,0.495197,0.828816,-0.103711,-0.0399447
1677,30.3738,0.655443,0,0.56389,0.859657,0.0952759,-0.0209781,-0.0555052,-0.235218,0.56389,0.859657,0.0857483,0.0376076
1678,30.3919,0.717812,0,0.616902,0.821947,0.322434,-0.0280122,-0.0592488,-0.271992,0.616902,0.821947,0.290191,0.139237
1679,30.41,0.77049,0,0.648899,0.709385,0.538634,-0.0346196,-0.0648191,-0.306575,0.648899,0.709385,0.48477,0.244663
1680,30.4282,0.795338,0,0.646938,0.528455,0.692084,-0.0412192,-0.0723362,-0.33902,0.646938,0.528455,0.622875,0.313415
1681,30.4463,0.793101,0,0.609278,0.319536,0.768005,-0.0481812,-0.0819828,-0.369342,0.609278,0.319536,0.691204,0.32755
1682,30.4644,0.761291,0,0.539518,0.118764,0.759623,-0.055849,-0.0940167,-0.397509,0.539518,0.118764,0.683661,0.286881
1683,30.4825,0.713172,0,0.451498,-0.0409653,0.696806,-0.0645581,-0.108782,-0.42343,0.451498,-0.0409653,0.627125,0.220224
1684,30.5006,0.655095,0,0.355996,-0.148775,0.602588,-0.0746545,-0.126717,-0.446937,0.355996,-0.148775,0.542329,0.150163
1685,30.5187,0.595601,0,0.262181,-0.209493,0.501216,-0.0865104,-0.148362,-0.467752,0.262181,-0.209493,0.451094,0.0919865
1686,30.5368,0.537314,0,0.176435,-0.240218,0.400594,-0.100538,-0.174362,-0.485447,0.176435,-0.240218,0.360534,0.0494751
1687,30.5549,0.488645,0,0.102497,-0.255637,0.316416,-0.117201,-0.205458,-0.499389,0.102497,-0.255637,0.284774,0.0227021
1688,30.5731,0.446788,0,0.0400063,-0.258956,0.244502,-0.137022,-0.242462,-0.508656,0.0400063,-0.258956,0.220052,0.00684714
1689,30.5912,0.410509,0,-0.00917418,-0.254907,0.182071,-0.160575,-0.286202,-0.511941,-0.00917418,-0.254907,0.163864,-0.00116924
1690,30.6093,0.378683,0,-0.0500047,-0.247417,0.127346,-0.188478,-0.3374,-0.507423,-0.0500047,-0.247417,0.114611,-0.00445752
1691,30.6274,0.352552,0,-0.081352,-0.243789,0.0817982,-0.221337,-0.396465,-0.492635,-0.081352,-0.243789,0.0736183,-0.00465811
1692,30.6455,0.329481,0,-0.107876,-0.243282,0.0399135,-0.259671,-0.463139,-0.464363,-0.107876,-0.243282,0.0359221,-0.00301399
1693,30.6636,0.310145,0,-0.129858,-0.247337,-0.000289041,-0.303752,-0.535953,-0.418658,-0.129858,-0.247337,-0.000260137,2.6274e-05
1694,30.6817,0.299241,0,-0.148824,-0.25279,-0.0378603,-0.353367,-0.611482,-0.351131,-0.148824,-0.25279,-0.0340742,0.00394415
1695,30.6998,0.301655,0,-0.16434,-0.261705,-0.0681313,-0.407469,-0.683497,-0.257781,-0.16434,-0.261705,-0.0613182,0.00783768
1696,30.718,0.316847,0,-0.178483,-0.275574,-0.0933162,-0.463759,-0.742393,-0.136602,-0.178483,-0.275574,-0.0839846,0.0116587
1697,30.7361,0.34302,0,-0.193951,-0.293646,-0.114477,-0.518318,-0.775604,0.00999061,-0.193951,-0.293646,-0.103029,0.0155421
1698,30.7542,0.375815,0,-0.211572,-0.31539,-0.130298,-0.565549,-0.769976,0.172625,-0.211572,-0.31539,-0.117268,0.0192971
1699,30.7723,0.409985,0,-0.230021,-0.339954,-0.141872,-0.598788,-0.716442,0.334081,-0.230021,-0.339954,-0.127685,0.0228436
1700,30.7904,0.438421,0,-0.248851,-0.366984,-0.146813,-0.611758,-0.615515,0.472195,-0.248851,-0.366984,-0.132132,0.0255743
1701,30.8085,0.45522,0,-0.269416,-0.396626,-0.143788,-0.600565,-0.479962,0.566895,-0.269416,-0.396626,-0.129409,0.0271171
1702,30.8266,0.458735,0,-0.292005,-0.427982,-0.131871,-0.565269,-0.331505,0.607948,-0.292005,-0.427982,-0.118684,0.0269549
1703,30.8447,0.451814,0,-0.31624,-0.459279,-0.111563,-0.510062,-0.192681,0.598201,-0.31624,-0.459279,-0.100407,0.0246965
1704,30.8628,0.44027,0,-0.341909,-0.491344,-0.0834154,-0.441902,-0.0791156,0.55029,-0.341909,-0.491344,-0.0750739,0.0199644
1705,30.881,0.427815,0,-0.368367,-0.519667,-0.0449558,-0.368402,0.00335484,0.479948,-0.368367,-0.519667,-0.0404602,0.0115922
1706,30.8991,0.417936,0,-0.394327,-0.54067,0.00373958,-0.296068,0.0567612,0.400517,-0.394327,-0.54067,0.00336562,-0.00103223
1707,30.9172,0.413849,0,-0.418715,-0.553258,0.0603071,-0.22942,0.0871798,0.320729,-0.418715,-0.553258,0.0542764,-0.017676
1708,30.9353,0.415309,0,-0.440236,-0.554006,0.121832,-0.170944,0.101537,0.245077,-0.440236,-0.554006,0.109649,-0.0375443
1709,30.9534,0.420628,0,-0.45674,-0.540904,0.18401,-0.121486,0.105865,0.175184,-0.45674,-0.540904,0.165609,-0.0588312
1710,30.9715,0.427335,0,-0.466358,-0.513618,0.240826,-0.0807777,0.10473,0.111137,-0.466358,-0.513618,0.216743,-0.0786176
1711,30.9896,0.433522,0,-0.4679,-0.474641,0.288471,-0.0479092,0.101288,0.0523831,-0.4679,-0.474641,0.259624,-0.094483
1712,31.0077,0.437688,0,-0.461549,-0.42773,0.322675,-0.0216714,0.0975829,-0.00177537,-0.461549,-0.42773,0.290407,-0.104251
1713,31.0259,0.438204,0,-0.4477,-0.375895,0.341385,-0.000783735,0.0948595,-0.0519665,-0.4477,-0.375895,0.307246,-0.106986
1714,31.044,0.434608,0,-0.426534,-0.323067,0.345196,0.0159754,0.0938388,-0.0986818,-0.426534,-0.323067,0.310676,-0.103066
1715,31.0621,0.427255,0,-0.399585,-0.27404,0.3344,0.0297042,0.0949207,-0.142276,-0.399585,-0.27404,0.30096,-0.0935347
1716,31.0802,0.41718,0,-0.369549,-0.232406,0.310863,0.041356,0.0983306,-0.182988,-0.369549,-0.232406,0.279777,-0.0804155
1717,31.0983,0.405873,0,-0.33802,-0.200049,0.278742,0.051744,0.10422,-0.220963,-0.33802,-0.200049,0.250867,-0.0659541
1718,31.1164,0.394404,0,-0.307468,-0.177187,0.240148,0.0615598,0.112732,-0.256266,-0.307468,-0.177187,0.216134,-0.0516866
1719,31.1345,0.384379,0,-0.279302,-0.163776,0.198356,0.071399,0.124049,-0.28889,-0.279302,-0.163776,0.17852,-0.0387808
1720,31.1526,0.377048,0,-0.254653,-0.157609,0.156309,0.0817871,0.138413,-0.318744,-0.254653,-0.157609,0.140678,-0.0278632
1721,31.1708,0.372944,0,-0.234216,-0.156562,0.115081,0.0932061,0.156146,-0.345647,-0.234216,-0.156562,0.103573,-0.0188677
1722,31.1889,0.371816,0,-0.217157,-0.159776,0.0738447,0.106117,0.177658,-0.369297,-0.217157,-0.159776,0.0664602,-0.0112251
1723,31.207,0.375925,0,-0.204254,-0.166601,0.0365101,0.120978,0.203433,-0.389234,-0.204254,-0.166601,0.0328591,-0.00522013
1724,31.2251,0.384675,0,-0.194899,-0.175815,0.00136002,0.13826,0.234023,-0.404797,-0.194899,-0.175815,0.00122402,-0.000185546
1725,31.2432,0.398807,0,-0.18893,-0.186947,-0.0307708,0.15845,0.269997,-0.415052,-0.18893,-0.186947,-0.0276937,0.00406947
1726,31.2613,0.418604,0,-0.186233,-0.199737,-0.0605036,0.182047,0.311869,-0.418717,-0.186233,-0.199737,-0.0544533,0.00788744
1727,31.2794,0.4443,0,-0.186424,-0.213914,-0.0883814,0.209537,0.35997,-0.41408,-0.186424,-0.213914,-0.0795433,0.0115335
1728,31.2975,0.47733,0,-0.189722,-0.230649,-0.112851,0.241346,0.414231,-0.39893,-0.189722,-0.230649,-0.101566,0.0149872
1729,31.3156,0.518186,0,-0.195974,-0.250528,-0.133068,0.277747,0.473863,-0.370549,-0.195974,-0.250528,-0.119761,0.0182546
1730,31.3338,0.566041,0,-0.204701,-0.273095,-0.14942,0.318721,0.536915,-0.325839,-0.204701,-0.273095,-0.134478,0.0214105
1731,31.3519,0.620427,0,-0.216771,-0.299014,-0.16157,0.363745,0.59974,-0.261726,-0.216771,-0.299014,-0.145413,0.0245165
1732,31.37,0.679089,0,-0.231896,-0.328072,-0.168652,0.411536,0.656524,-0.175967,-0.231896,-0.328072,-0.151787,0.0273769
1733,31.3881,0.738375,0,-0.249883,-0.35992,-0.169814,0.459771,0.69919,-0.0684772,-0.249883,-0.35992,-0.152832,0.0297035
1734,31.4062,0.792896,0,-0.270353,-0.393658,-0.163892,0.504926,0.718187,0.0570086,-0.270353,-0.393658,-0.147502,0.031016
1735,31.4243,0.835827,0,-0.2926,-0.427617,-0.149933,0.542401,0.704617,0.191595,-0.2926,-0.427617,-0.134939,0.0307092
1736,31.4424,0.861267,0,-0.316687,-0.46133,-0.127198,0.567138,0.653559,0.321376,-0.316687,-0.46133,-0.114478,0.0281974
1737,31.4605,0.864972,0,-0.34269,-0.494672,-0.0943747,0.57474,0.567296,0.430101,-0.34269,-0.494672,-0.0849373,0.0226389
1738,31.4787,0.844867,0,-0.370151,-0.525037,-0.051042,0.5628,0.45626,0.50399,-0.370151,-0.525037,-0.0459378,0.0132253
1739,31.4968,0.803214,0,-0.39833,-0.549993,0.00274015,0.53181,0.336312,0.536374,-0.39833,-0.549993,0.00246613,-0.000764037
1740,31.5149,0.745331,0,-0.424894,-0.565035,0.0639074,0.485146,0.22348,0.529337,-0.424894,-0.565035,0.0575167,-0.0190077
1741,31.533,0.677868,0,-0.447028,-0.564743,0.129402,0.4281,0.129177,0.491538,-0.447028,-0.564743,0.116462,-0.0404925
1742,31.5511,0.609438,0,-0.463579,-0.548755,0.195827,0.366466,0.0583002,0.434052,-0.463579,-0.548755,0.176244,-0.0635469
1743,31.5692,0.5462,0,-0.472824,-0.516797,0.258494,0.305331,0.0102222,0.366796,-0.472824,-0.516797,0.232645,-0.0855556
1744,31.5873,0.492102,0,-0.473596,-0.47171,0.309152,0.248409,-0.0188869,0.296831,-0.473596,-0.47171,0.278237,-0.102489
1745,31.6054,0.447599,0,-0.465213,-0.418761,0.343049,0.197922,-0.0338983,0.228296,-0.465213,-0.418761,0.308744,-0.111714
1746,31.6236,0.411059,0,-0.448372,-0.362068,0.360462,0.154821,-0.0393698,0.16315,-0.448372,-0.362068,0.324416,-0.113135
1747,31.6417,0.380105,0,-0.424585,-0.305901,0.359983,0.119141,-0.0389595,0.10202,-0.424585,-0.305901,0.323984,-0.10699
1748,31.6598,0.352833,0,-0.395153,-0.255105,0.34398,0.0903374,-0.0353264,0.0448653,-0.395153,-0.255105,0.309582,-0.0951474
1749,31.6779,0.32805,0,-0.362069,-0.212691,0.315381,0.0675696,-0.0302595,-0.00862593,-0.362069,-0.212691,0.283843,-0.0799328
1750,31.696,0.306314,0,-0.328316,-0.180843,0.278994,0.0498898,-0.0248771,-0.0588217,-0.328316,-0.180843,0.251094,-0.0641186
1751,31.7141,0.287622,0,-0.296064,-0.159529,0.237671,0.036367,-0.0198195,-0.10606,-0.296064,-0.159529,0.213904,-0.049256
1752,31.7322,0.272309,0,-0.266597,-0.14722,0.194892,0.0261548,-0.0154067,-0.15062,-0.266597,-0.14722,0.175403,-0.0363703
1753,31.7503,0.260578,0,-0.241773,-0.141312,0.152471,0.0185229,-0.0117567,-0.192731,-0.241773,-0.141312,0.137224,-0.0258044
1754,31.7684,0.251186,0,-0.220887,-0.140515,0.109936,0.0128639,-0.00886978,-0.232575,-0.220887,-0.140515,0.0989424,-0.0169984
1755,31.7866,0.243426,1,-0.20358,-0.144298,0.0670013,0.00868702,-0.00668494,-0.270303,-0.20358,-0.144298,0.0603011,-0.00954808
1756,31.8047,0.238397,1,-0.190359,-0.151627,0.0265674,0.0056042,-0.00511619,-0.306047,-0.190359,-0.151627,0.0239107,-0.00354014
