step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
732,13.258,0.429803,0,0.119525,0.166779,-0.300712,-0.300601,-0.432864,-0.166122,0.119525,0.166779,-0.27064,-0.0251599
733,13.2761,0.476637,0,0.133924,0.196475,-0.319128,-0.324515,-0.468793,-0.149428,0.133924,0.196475,-0.287216,-0.0299173
734,13.2942,0.528039,0,0.151842,0.230263,-0.333261,-0.350608,-0.504455,-0.123,0.151842,0.230263,-0.299935,-0.0354221
735,13.3123,0.583333,0,0.172836,0.26959,-0.341536,-0.378257,-0.537837,-0.0862077,0.172836,0.26959,-0.307382,-0.0413207
736,13.3304,0.640776,0,0.198007,0.31421,-0.340683,-0.406529,-0.566313,-0.0390272,0.198007,0.31421,-0.306615,-0.0472204
737,13.3485,0.697984,0,0.227298,0.364008,-0.32882,-0.434138,-0.5868,0.0176091,0.227298,0.364008,-0.295938,-0.0523181
738,13.3667,0.751698,0,0.260897,0.41751,-0.304288,-0.459455,-0.596107,0.081484,0.260897,0.41751,-0.273859,-0.0555714
739,13.3848,0.799538,0,0.299005,0.475155,-0.265966,-0.480605,-0.591544,0.148938,0.299005,0.475155,-0.239369,-0.0556676
740,13.4029,0.836298,0,0.340096,0.531311,-0.212927,-0.495666,-0.571649,0.215048,0.340096,0.531311,-0.191634,-0.0506909
741,13.421,0.858426,0,0.38323,0.58251,-0.140918,-0.502972,-0.536847,0.274256,0.38323,0.58251,-0.126826,-0.0378027
742,13.4391,0.863656,0,0.427688,0.623077,-0.0475918,-0.501437,-0.489718,0.321352,0.427688,0.623077,-0.0428326,-0.0142481
743,13.4572,0.849115,0,0.467996,0.64204,0.0620617,-0.490819,-0.43466,0.352544,0.467996,0.64204,0.0558555,0.0203313
744,13.4753,0.81682,0,0.501611,0.632699,0.180373,-0.47182,-0.377001,0.366181,0.501611,0.632699,0.162336,0.063334
745,13.4934,0.770843,0,0.525105,0.592108,0.297628,-0.445979,-0.321859,0.362868,0.525105,0.592108,0.267865,0.1094
746,13.5116,0.715721,0,0.534613,0.521269,0.400422,-0.415387,-0.273209,0.344973,0.534613,0.521269,0.36038,0.14985
747,13.5297,0.654749,0,0.526902,0.425819,0.473294,-0.382327,-0.233415,0.315812,0.526902,0.425819,0.425964,0.174566
748,13.5478,0.591964,0,0.50175,0.31937,0.512121,-0.348948,-0.203277,0.278847,0.50175,0.31937,0.460909,0.17987
749,13.5659,0.529855,0,0.461805,0.21656,0.513663,-0.317037,-0.182407,0.237136,0.461805,0.21656,0.462296,0.166049
750,13.584,0.470701,0,0.412658,0.127009,0.486058,-0.287913,-0.169716,0.193084,0.412658,0.127009,0.437452,0.140403
751,13.6021,0.41642,0,0.358523,0.058492,0.440327,-0.262427,-0.163843,0.148428,0.358523,0.058492,0.396295,0.110507
752,13.6202,0.366247,0,0.302871,0.00910269,0.381495,-0.241029,-0.163453,0.104351,0.302871,0.00910269,0.343345,0.0808806
753,13.6383,0.321007,0,0.249114,-0.0225719,0.315505,-0.223861,-0.167411,0.0616308,0.249114,-0.0225719,0.283955,0.0550178
754,13.6564,0.282676,0,0.201009,-0.0404656,0.248866,-0.21086,-0.174847,0.0207819,0.201009,-0.0404656,0.223979,0.035017
755,13.6746,0.251654,0,0.159935,-0.0473646,0.182464,-0.20184,-0.185166,-0.0178322,0.159935,-0.0473646,0.164218,0.0204278
756,13.6927,0.229474,1,0.12587,-0.0471789,0.122875,-0.196567,-0.198017,-0.0539209,0.12587,-0.0471789,0.110587,0.0108264
757,13.7108,0.215633,1,0.0986016,-0.043182,0.0692578,-0.194803,-0.213252,-0.0872097,0.0986016,-0.043182,0.062332,0.00478025
758,13.7289,0.208545,1,0.077042,-0.0363015,0.0162898,-0.196344,-0.23088,-0.1174,0.077042,-0.0363015,0.0146608,0.000878499
759,13.747,0.207795,1,0.060308,-0.0295786,-0.0336771,-0.201033,-0.251018,-0.144137,0.060308,-0.0295786,-0.0303094,-0.0014217
760,13.7651,0.213393,1,0.0481317,-0.0234246,-0.0781221,-0.208772,-0.273853,-0.166983,0.0481317,-0.0234246,-0.0703099,-0.00263211
761,13.7832,0.224295,1,0.0395385,-0.0169964,-0.122502,-0.219517,-0.299592,-0.185387,0.0395385,-0.0169964,-0.110252,-0.00339049
762,13.8013,0.241054,1,0.0336358,-0.00909286,-0.16515,-0.233265,-0.328406,-0.198663,0.0336358,-0.00909286,-0.148635,-0.00388847
763,13.8195,0.263454,0,0.0301295,-0.00018973,-0.204955,-0.250039,-0.360369,-0.205969,0.0301295,-0.00018973,-0.184459,-0.00432263
764,13.8376,0.290827,0,0.0291833,0.00860836,-0.239823,-0.269855,-0.395363,-0.206294,0.0291833,0.00860836,-0.215841,-0.00489917
765,13.8557,0.322786,0,0.0304567,0.0172138,-0.272584,-0.292675,-0.432972,-0.198479,0.0304567,0.0172138,-0.245325,-0.0058114
766,13.8738,0.358139,0,0.0321298,0.0245483,-0.303948,-0.318358,-0.472341,-0.181273,0.0321298,0.0245483,-0.273553,-0.00683605
767,13.8919,0.397904,0,0.0346238,0.0330523,-0.333909,-0.346579,-0.512024,-0.153466,0.0346238,0.0330523,-0.300518,-0.00809284
768,13.91,0.441615,0,0.0388211,0.0423422,-0.362481,-0.376742,-0.549851,-0.114115,0.0388211,0.0423422,-0.326233,-0.00985034
769,13.9281,0.488784,0,0.0442654,0.054939,-0.387666,-0.407894,-0.582875,-0.0628954,0.0442654,0.054939,-0.348899,-0.0120121
770,13.9462,0.53786,0,0.0513445,0.0699055,-0.411543,-0.438656,-0.607488,-0.000544346,0.0513445,0.0699055,-0.370389,-0.0147913
771,13.9644,0.586697,0,0.0597195,0.0880156,-0.433266,-0.467209,-0.619808,0.0706891,0.0597195,0.0880156,-0.38994,-0.0181121
772,13.9825,0.632338,0,0.0698091,0.108537,-0.452478,-0.491389,-0.616392,0.146762,0.0698091,0.108537,-0.407231,-0.022111
773,14.0006,0.672258,0,0.0816631,0.132971,-0.468541,-0.508917,-0.595181,0.221967,0.0816631,0.132971,-0.421687,-0.0267838
774,14.0187,0.7045,0,0.0969905,0.162182,-0.481504,-0.517753,-0.5564,0.289659,0.0969905,0.162182,-0.433353,-0.0326909
775,14.0368,0.726722,0,0.115348,0.197522,-0.489807,-0.516523,-0.502987,0.343501,0.115348,0.197522,-0.440826,-0.0395488
776,14.0549,0.738453,0,0.137548,0.239375,-0.493708,-0.504867,-0.440222,0.378868,0.137548,0.239375,-0.444337,-0.047536
777,14.073,0.740031,0,0.163687,0.289855,-0.490769,-0.483578,-0.374583,0.393826,0.163687,0.289855,-0.441692,-0.0562328
778,14.0911,0.732587,0,0.19496,0.347358,-0.478598,-0.454476,-0.31225,0.389272,0.19496,0.347358,-0.430738,-0.0653154
779,14.1092,0.718171,0,0.231315,0.412641,-0.452362,-0.420042,-0.257893,0.368265,0.231315,0.412641,-0.407126,-0.0732465
780,14.1274,0.700381,0,0.273589,0.483382,-0.409415,-0.382963,-0.214114,0.334923,0.273589,0.483382,-0.368473,-0.0784079
781,14.1455,0.684106,0,0.322413,0.559472,-0.345693,-0.345724,-0.181578,0.293402,0.322413,0.559472,-0.311124,-0.0780192
782,14.1636,0.67237,0,0.376928,0.634033,-0.256893,-0.31034,-0.159546,0.247231,0.376928,0.634033,-0.231204,-0.0677812
783,14.1817,0.667839,0,0.433404,0.700204,-0.139534,-0.278245,-0.146516,0.199065,0.433404,0.700204,-0.125581,-0.0423323
784,14.1998,0.668926,0,0.48862,0.739953,0.0067672,-0.250312,-0.140753,0.150718,0.48862,0.739953,0.00609048,0.00231461
785,14.2179,0.675035,0,0.538304,0.740902,0.168927,-0.226949,-0.140632,0.103348,0.538304,0.740902,0.152034,0.0636538
786,14.236,0.679304,0,0.57379,0.689669,0.334153,-0.20822,-0.144819,0.0576543,0.57379,0.689669,0.300738,0.134214
787,14.2541,0.678093,0,0.589716,0.589596,0.477552,-0.193968,-0.152323,0.0140565,0.589716,0.589596,0.429797,0.197134
788,14.2723,0.666141,0,0.581288,0.455377,0.576097,-0.183916,-0.162484,-0.0271791,0.581288,0.455377,0.518487,0.234415
789,14.2904,0.640385,0,0.547374,0.306288,0.621828,-0.177747,-0.174933,-0.0658537,0.547374,0.306288,0.559646,0.238261
790,14.3085,0.600897,0,0.494607,0.167634,0.610318,-0.175154,-0.189531,-0.10178,0.494607,0.167634,0.549286,0.211307
791,14.3266,0.554756,0,0.427281,0.0518421,0.567261,-0.17588,-0.206318,-0.134745,0.427281,0.0518421,0.510534,0.169666
792,14.3447,0.504004,0,0.353347,-0.0355399,0.500212,-0.179736,-0.225468,-0.164477,0.353347,-0.0355399,0.450191,0.123724
793,14.3628,0.453966,0,0.279427,-0.0928694,0.423574,-0.186605,-0.247241,-0.190625,0.279427,-0.0928694,0.381216,0.0828505
794,14.3809,0.407609,0,0.212967,-0.123109,0.342851,-0.196446,-0.271951,-0.212723,0.212967,-0.123109,0.308566,0.051111
795,14.399,0.366879,0,0.1526,-0.141133,0.267456,-0.209282,-0.299915,-0.230168,0.1526,-0.141133,0.24071,0.0285697
796,14.4172,0.335105,0,0.102999,-0.147624,0.199865,-0.225187,-0.331403,-0.24218,0.102999,-0.147624,0.179879,0.0144102
797,14.4353,0.311378,0,0.0606733,-0.147501,0.139385,-0.24426,-0.366564,-0.247778,0.0606733,-0.147501,0.125447,0.00591987
798,14.4534,0.294514,0,0.0269917,-0.146674,0.0815414,-0.26659,-0.40532,-0.245761,0.0269917,-0.146674,0.0733873,0.00154066
799,14.4715,0.286163,0,-0.000729779,-0.142851,0.0261749,-0.292203,-0.447231,-0.234716,-0.000729779,-0.142851,0.0235574,-1.33714e-05
800,14.4896,0.288475,0,-0.0223815,-0.139403,-0.021659,-0.320993,-0.49131,-0.213094,-0.0223815,-0.139403,-0.0194931,0.000339333
801,14.5077,0.299374,0,-0.0403595,-0.137377,-0.0671048,-0.352628,-0.535826,-0.17936,-0.0403595,-0.137377,-0.0603943,0.00189582
802,14.5258,0.318569,0,-0.0545639,-0.137905,-0.109224,-0.386438,-0.578115,-0.132301,-0.0545639,-0.137905,-0.0983019,0.00417179
803,14.5439,0.343284,0,-0.0677466,-0.142674,-0.148394,-0.421294,-0.6145,-0.071484,-0.0677466,-0.142674,-0.133555,0.00703724
804,14.562,0.371983,0,-0.0797945,-0.151651,-0.184993,-0.455522,-0.640451,0.00213517,-0.0797945,-0.151651,-0.166494,0.010333
805,14.5802,0.403331,0,-0.0905883,-0.163474,-0.219623,-0.486891,-0.651133,0.0856007,-0.0905883,-0.163474,-0.19766,0.0139267
806,14.5983,0.433729,0,-0.101106,-0.179402,-0.251283,-0.512743,-0.642417,0.173611,-0.101106,-0.179402,-0.226155,0.0177844
807,14.6164,0.460817,0,-0.113511,-0.197653,-0.281094,-0.530324,-0.612192,0.258795,-0.113511,-0.197653,-0.252984,0.022335
808,14.6345,0.481464,0,-0.127161,-0.218416,-0.30707,-0.537282,-0.561522,0.332854,-0.127161,-0.218416,-0.276363,0.0273331
809,14.6526,0.492442,0,-0.142895,-0.241683,-0.326998,-0.532217,-0.495008,0.388371,-0.142895,-0.241683,-0.294298,0.0327084
810,14.6707,0.492709,0,-0.160606,-0.270898,-0.341196,-0.515093,-0.41996,0.420649,-0.160606,-0.270898,-0.307076,0.0383587
811,14.6888,0.483318,0,-0.18063,-0.306156,-0.349267,-0.487318,-0.344579,0.428713,-0.18063,-0.306156,-0.314341,0.0441617
812,14.7069,0.466531,0,-0.204394,-0.348623,-0.350873,-0.451457,-0.275965,0.415048,-0.204394,-0.348623,-0.315785,0.0502013
813,14.7251,0.444685,0,-0.230929,-0.394406,-0.343723,-0.410679,-0.218779,0.384342,-0.230929,-0.394406,-0.309351,0.055563
814,14.7432,0.420491,0,-0.261659,-0.444017,-0.326409,-0.368167,-0.174942,0.341942,-0.261659,-0.444017,-0.293768,0.0597855
815,14.7613,0.397552,0,-0.29647,-0.497164,-0.297764,-0.326653,-0.144148,0.292669,-0.29647,-0.497164,-0.267988,0.0617948
816,14.7794,0.37819,0,-0.335043,-0.551971,-0.254095,-0.288179,-0.124738,0.240231,-0.335043,-0.551971,-0.228685,0.0595928
817,14.7975,0.365993,0,-0.3766,-0.605421,-0.194725,-0.254054,-0.1145,0.187155,-0.3766,-0.605421,-0.175252,0.0513333
818,14.8156,0.364004,0,-0.419654,-0.655189,-0.117412,-0.224944,-0.111244,0.134993,-0.419654,-0.655189,-0.10567,0.0344906
819,14.8337,0.370983,0,-0.463099,-0.690543,-0.0191561,-0.201025,-0.113105,0.0846137,-0.463099,-0.690543,-0.0172405,0.0062098
820,14.8518,0.386084,0,-0.503124,-0.702539,0.0933457,-0.182143,-0.118657,0.0364635,-0.503124,-0.702539,0.0840111,-0.0328751
821,14.87,0.404878,0,-0.534003,-0.683364,0.210179,-0.167955,-0.12691,-0.00924369,-0.534003,-0.683364,0.189161,-0.0785653
822,14.8881,0.423935,0,-0.553329,-0.633076,0.317829,-0.158038,-0.137258,-0.0524032,-0.553329,-0.633076,0.286046,-0.123105
823,14.9062,0.441218,0,-0.558621,-0.556095,0.410296,-0.151965,-0.149401,-0.092945,-0.558621,-0.556095,0.369267,-0.16044
824,14.9243,0.45266,0,-0.547236,-0.461305,0.475488,-0.149355,-0.163275,-0.130791,-0.547236,-0.461305,0.427939,-0.182143
825,14.9424,0.454103,0,-0.519232,-0.357689,0.505215,-0.149904,-0.179,-0.165825,-0.519232,-0.357689,0.454693,-0.183626
826,14.9605,0.445302,0,-0.477338,-0.259523,0.499268,-0.153395,-0.196824,-0.197877,-0.477338,-0.259523,0.449341,-0.166824
827,14.9786,0.429535,0,-0.425089,-0.175799,0.467114,-0.159708,-0.217096,-0.226693,-0.425089,-0.175799,0.420402,-0.138995
828,14.9967,0.410539,0,-0.370129,-0.111456,0.417796,-0.168813,-0.240231,-0.251917,-0.370129,-0.111456,0.376017,-0.108247
829,15.0148,0.390556,0,-0.316258,-0.0656571,0.358476,-0.180765,-0.266682,-0.273056,-0.316258,-0.0656571,0.322628,-0.0793596
830,15.033,0.371937,0,-0.264961,-0.0376516,0.296222,-0.195691,-0.296903,-0.289443,-0.264961,-0.0376516,0.2666,-0.054941
831,15.0511,0.354985,0,-0.218755,-0.0223822,0.231401,-0.213775,-0.331299,-0.300189,-0.218755,-0.0223822,0.208261,-0.0354342
832,15.0692,0.340908,0,-0.179158,-0.0184155,0.16681,-0.235231,-0.370145,-0.304144,-0.179158,-0.0184155,0.150129,-0.0209197
833,15.0873,0.334224,0,-0.146811,-0.019052,0.108418,-0.260259,-0.413461,-0.299855,-0.146811,-0.019052,0.0975766,-0.0111419
834,15.1054,0.334576,0,-0.121341,-0.0216173,0.0532548,-0.288994,-0.46084,-0.285565,-0.121341,-0.0216173,0.0479293,-0.00452339
835,15.1235,0.342152,0,-0.100671,-0.0267937,0.0011484,-0.321411,-0.511208,-0.259274,-0.100671,-0.0267937,0.00103356,-8.09278e-05
836,15.1416,0.356922,0,-0.0842921,-0.0349859,-0.0474969,-0.357211,-0.562533,-0.218929,-0.0842921,-0.0349859,-0.0427472,0.00280253
837,15.1597,0.380033,0,-0.0730136,-0.0422597,-0.0914835,-0.395668,-0.611543,-0.162803,-0.0730136,-0.0422597,-0.0823352,0.00467568
838,15.1779,0.409675,0,-0.0643424,-0.050338,-0.133546,-0.435464,-0.653566,-0.0901309,-0.0643424,-0.050338,-0.120191,0.00601485
839,15.196,0.444078,0,-0.0597659,-0.0578438,-0.172569,-0.474553,-0.682717,-0.00197763,-0.0597659,-0.0578438,-0.155312,0.0072196
840,15.2141,0.480719,0,-0.0566823,-0.0657613,-0.209804,-0.510134,-0.692657,0.0978605,-0.0566823,-0.0657613,-0.188824,0.00832451
841,15.2322,0.51705,0,-0.0554513,-0.0716659,-0.245584,-0.538832,-0.678069,0.202345,-0.0554513,-0.0716659,-0.221025,0.00953256
842,15.2503,0.548541,0,-0.0553409,-0.0781031,-0.280529,-0.557169,-0.636594,0.301664,-0.0553409,-0.0781031,-0.252476,0.0108673
843,15.2684,0.570499,0,-0.0573928,-0.0852279,-0.312157,-0.562281,-0.570439,0.385029,-0.0573928,-0.0852279,-0.280941,0.0125409
844,15.2865,0.581566,0,-0.0591159,-0.0942803,-0.34213,-0.552687,-0.486643,0.443426,-0.0591159,-0.0942803,-0.307917,0.0141577
845,15.3046,0.579526,0,-0.0628997,-0.104164,-0.367899,-0.528788,-0.395472,0.472125,-0.0628997,-0.104164,-0.331109,0.0161985
846,15.3228,0.56645,0,-0.0686649,-0.117542,-0.392389,-0.49285,-0.307531,0.471652,-0.0686649,-0.117542,-0.35315,0.0188603
847,15.3409,0.545167,0,-0.0764032,-0.13246,-0.415447,-0.448461,-0.231036,0.446805,-0.0764032,-0.13246,-0.373902,0.022219
848,15.359,0.518526,0,-0.0847686,-0.150009,-0.436351,-0.399701,-0.170426,0.404487,-0.0847686,-0.150009,-0.392716,0.0258922
849,15.3771,0.488895,0,-0.0949909,-0.168573,-0.454701,-0.350369,-0.126537,0.351568,-0.0949909,-0.168573,-0.409231,0.0302347
850,15.3952,0.458705,0,-0.106836,-0.191798,-0.470442,-0.303471,-0.0977203,0.29357,-0.106836,-0.191798,-0.423397,0.0351822
851,15.4133,0.429441,0,-0.121147,-0.218684,-0.483188,-0.261042,-0.081126,0.234285,-0.121147,-0.218684,-0.434869,0.0409759
852,15.4314,0.402772,0,-0.137991,-0.251745,-0.493009,-0.224198,-0.0736941,0.175976,-0.137991,-0.251745,-0.443708,0.0476217
853,15.4495,0.379219,0,-0.158555,-0.29055,-0.498861,-0.193328,-0.0727199,0.119817,-0.158555,-0.29055,-0.448975,0.0553679
854,15.4676,0.360545,0,-0.182787,-0.337154,-0.500801,-0.16831,-0.0760819,0.0663057,-0.182787,-0.337154,-0.450721,0.0640778
855,15.4858,0.34567,0,-0.212302,-0.391672,-0.49303,-0.148719,-0.0822633,0.0155825,-0.212302,-0.391672,-0.443727,0.0732698
856,15.5039,0.336523,0,-0.247279,-0.454582,-0.473047,-0.133983,-0.090276,-0.0323793,-0.247279,-0.454582,-0.425742,0.0818821
857,15.522,0.334659,0,-0.288516,-0.523557,-0.436796,-0.123495,-0.0995523,-0.0776618,-0.288516,-0.523557,-0.393116,0.0882158
858,15.5401,0.343281,0,-0.334522,-0.597915,-0.380845,-0.116687,-0.109842,-0.120349,-0.334522,-0.597915,-0.34276,0.0891807
859,15.5582,0.363452,0,-0.385349,-0.67105,-0.300989,-0.113069,-0.121124,-0.160499,-0.385349,-0.67105,-0.27089,0.0811902
860,15.5763,0.39725,0,-0.440173,-0.738423,-0.193855,-0.112256,-0.133546,-0.198137,-0.440173,-0.738423,-0.17447,0.059731
861,15.5944,0.441767,0,-0.495762,-0.786898,-0.0579654,-0.113969,-0.147377,-0.233242,-0.495762,-0.786898,-0.0521688,0.0201159
862,15.6125,0.493831,0,-0.548131,-0.805918,0.0993034,-0.118038,-0.162978,-0.265739,-0.548131,-0.805918,0.0893731,-0.0381019
863,15.6307,0.545657,0,-0.590024,-0.779028,0.268892,-0.124398,-0.180787,-0.295487,-0.590024,-0.779028,0.242003,-0.111057
864,15.6488,0.58594,0,-0.614043,-0.697458,0.42104,-0.133078,-0.201309,-0.322253,-0.614043,-0.697458,0.378936,-0.180976
865,15.6669,0.613824,0,-0.61416,-0.573804,0.541942,-0.144203,-0.225107,-0.34569,-0.61416,-0.573804,0.487747,-0.232987
866,15.685,0.625203,0,-0.590306,-0.426334,0.612262,-0.15798,-0.252791,-0.365292,-0.590306,-0.426334,0.551036,-0.252995
867,15.7031,0.618541,0,-0.54423,-0.276333,0.625212,-0.174691,-0.284997,-0.380344,-0.54423,-0.276333,0.562691,-0.238181
868,15.7212,0.597219,0,-0.479557,-0.147843,0.589125,-0.194684,-0.322344,-0.389859,-0.479557,-0.147843,0.530212,-0.197763
869,15.7393,0.572547,0,-0.407277,-0.0510992,0.528904,-0.218346,-0.365351,-0.392498,-0.407277,-0.0510992,0.476014,-0.150787
870,15.7574,0.548182,0,-0.331302,0.0166413,0.455247,-0.24607,-0.414299,-0.3865,-0.331302,0.0166413,0.409722,-0.105577
871,15.7756,0.527019,0,-0.261141,0.0569619,0.376237,-0.278188,-0.469014,-0.369623,-0.261141,0.0569619,0.338613,-0.0687757
872,15.7937,0.511794,0,-0.198015,0.0777295,0.296903,-0.314876,-0.528539,-0.339164,-0.198015,0.0777295,0.267213,-0.0411539
873,15.8118,0.504312,0,-0.143635,0.082584,0.222257,-0.355994,-0.590694,-0.292128,-0.143635,0.082584,0.200031,-0.0223466
874,15.8299,0.508102,0,-0.0988151,0.0821745,0.154924,-0.400881,-0.651581,-0.225681,-0.0988151,0.0821745,0.139432,-0.0107162
875,15.848,0.521546,0,-0.0640519,0.078633,0.094716,-0.448094,-0.705191,-0.138014,-0.0640519,0.078633,0.0852444,-0.00424672
876,15.8661,0.544274,0,-0.034481,0.0761838,0.0387551,-0.495162,-0.743446,-0.0296649,-0.034481,0.0761838,0.0348796,-0.000935422
877,15.8842,0.571946,0,-0.0109606,0.0746082,-0.0111323,-0.538472,-0.757168,0.0949194,-0.0109606,0.0746082,-0.010019,8.54116e-05
878,15.9023,0.599096,0,0.00781708,0.0744622,-0.0534557,-0.573462,-0.738307,0.226311,0.00781708,0.0744622,-0.0481101,-0.000292507
879,15.9204,0.621803,0,0.0233482,0.0779587,-0.0942539,-0.595299,-0.683152,0.350611,0.0233482,0.0779587,-0.0848285,-0.00154046
880,15.9386,0.63526,0,0.0372267,0.0840511,-0.13361,-0.599989,-0.595117,0.452353,0.0372267,0.0840511,-0.120249,-0.00348171
881,15.9567,0.63787,0,0.0499319,0.0936343,-0.174954,-0.585606,-0.485128,0.519136,0.0499319,0.0936343,-0.157459,-0.00611505
882,15.9748,0.625689,0,0.0617766,0.102075,-0.212537,-0.553042,-0.368616,0.545689,0.0617766,0.102075,-0.191283,-0.00919085
883,15.9929,0.599988,0,0.072916,0.113831,-0.24283,-0.505852,-0.260497,0.534899,0.072916,0.113831,-0.218547,-0.0123943
884,16.011,0.566737,0,0.0851389,0.130242,-0.270902,-0.449251,-0.170979,0.495431,0.0851389,0.130242,-0.243811,-0.016145
885,16.0291,0.529889,0,0.0988243,0.152772,-0.296063,-0.388787,-0.104133,0.437818,0.0988243,0.152772,-0.266456,-0.0204807
886,16.0472,0.492482,0,0.114075,0.178449,-0.317693,-0.329241,-0.059014,0.37129,0.114075,0.178449,-0.285924,-0.0253687
887,16.0653,0.456514,0,0.132095,0.208872,-0.331921,-0.27406,-0.031856,0.302352,0.132095,0.208872,-0.298729,-0.0306915
888,16.0835,0.425771,0,0.152804,0.242952,-0.342066,-0.225276,-0.0180287,0.23481,0.152804,0.242952,-0.30786,-0.0365884
889,16.1016,0.401345,0,0.175958,0.282677,-0.34555,-0.183734,-0.0132473,0.170476,0.175958,0.282677,-0.310995,-0.0425617
890,16.1197,0.384672,0,0.202726,0.32712,-0.341144,-0.149428,-0.0140869,0.109947,0.202726,0.32712,-0.30703,-0.0484112
891,16.1378,0.377166,0,0.233352,0.378018,-0.325921,-0.121816,-0.0180629,0.0532054,0.233352,0.378018,-0.293328,-0.053238
892,16.1559,0.380087,0,0.268133,0.433657,-0.29803,-0.100089,-0.0235079,-1.76108e-05,0.268133,0.433657,-0.268227,-0.0559382
893,16.174,0.393773,0,0.306685,0.491656,-0.253931,-0.083339,-0.0293863,-0.0500494,0.306685,0.491656,-0.228538,-0.0545138
894,16.1921,0.417969,0,0.349128,0.546816,-0.193151,-0.0706833,-0.0351158,-0.0971939,0.349128,0.546816,-0.173836,-0.0472041
895,16.2102,0.45137,0,0.392933,0.595226,-0.113272,-0.0613229,-0.0404209,-0.141707,0.392933,0.595226,-0.101945,-0.0311559
896,16.2284,0.490635,0,0.43625,0.627455,-0.0141952,-0.0545738,-0.0452223,-0.183798,0.43625,0.627455,-0.0127757,-0.00433485
897,16.2465,0.533132,0,0.475214,0.637526,0.100222,-0.0498737,-0.04956,-0.223637,0.475214,0.637526,0.0901996,0.0333387
898,16.2646,0.574906,0,0.507014,0.62029,0.219069,-0.0467765,-0.0535411,-0.261365,0.507014,0.62029,0.197162,0.0777499
899,16.2827,0.6098,0,0.525542,0.569189,0.333467,-0.0449398,-0.0573074,-0.297105,0.525542,0.569189,0.30012,0.122676
900,16.3008,0.634738,0,0.530717,0.48951,0.427434,-0.044111,-0.0610178,-0.330964,0.530717,0.48951,0.38469,0.158793
901,16.3189,0.645067,0,0.518238,0.390271,0.488418,-0.0441129,-0.0648393,-0.363035,0.518238,0.390271,0.439576,0.177182
902,16.337,0.642234,0,0.487839,0.285909,0.516396,-0.044831,-0.0689449,-0.393404,0.487839,0.285909,0.464756,0.176343
903,16.3551,0.626708,0,0.445128,0.185723,0.510418,-0.0462039,-0.0735163,-0.422146,0.445128,0.185723,0.459376,0.159041
904,16.3732,0.599776,0,0.393138,0.100793,0.473802,-0.0482153,-0.0787489,-0.449327,0.393138,0.100793,0.426422,0.130389
905,16.3914,0.566539,0,0.33723,0.0377711,0.417875,-0.0508895,-0.0848597,-0.474999,0.33723,0.0377711,0.376087,0.0986439
906,16.4095,0.533277,0,0.282947,-0.00296679,0.356067,-0.0542879,-0.0920962,-0.499201,0.282947,-0.00296679,0.32046,0.0705236
907,16.4276,0.50131,0,0.231704,-0.0274659,0.29312,-0.0585098,-0.100747,-0.521952,0.231704,-0.0274659,0.263808,0.047542
908,16.4457,0.471434,0,0.187215,-0.0411894,0.230642,-0.0636936,-0.111156,-0.543245,0.187215,-0.0411894,0.207577,0.0302257
909,16.4638,0.444489,0,0.149236,-0.0452456,0.170773,-0.0700209,-0.123735,-0.563037,0.149236,-0.0452456,0.153696,0.0178399
910,16.4819,0.420144,0,0.117377,-0.0461095,0.11366,-0.0777227,-0.138979,-0.581232,0.117377,-0.0461095,0.102294,0.00933876
911,16.5,0.398592,0,0.0916836,-0.0427315,0.0592246,-0.0870876,-0.157488,-0.59766,0.0916836,-0.0427315,0.0533021,0.00380095
912,16.5181,0.381344,0,0.0713079,-0.0367028,0.00998213,-0.0984713,-0.179982,-0.612044,0.0713079,-0.0367028,0.00898392,0.000498263
